Epoch: 20
Epoch 21, step:5300/9410 56.32%, Loss:0.0084, Perplexity:1.0058
Epoch 21, step:5400/9410 57.39%, Loss:0.0079, Perplexity:1.0055
Epoch 21, step:5500/9410 58.45%, Loss:0.0072, Perplexity:1.0050
Epoch 21, step:5600/9410 59.51%, Loss:0.0072, Perplexity:1.0050
Epoch 21, step:5700/9410 60.57%, Loss:0.0075, Perplexity:1.0052
Epoch 21, step:5800/9410 61.64%, Loss:0.0082, Perplexity:1.0057
Epoch 21, step:5900/9410 62.70%, Loss:0.0077, Perplexity:1.0053
Epoch 21, step:6000/9410 63.76%, Loss:0.0077, Perplexity:1.0053
Epoch 21, step:6100/9410 64.82%, Loss:0.0082, Perplexity:1.0057
Epoch 21, step:6200/9410 65.89%, Loss:0.0072, Perplexity:1.0050
Epoch 21, step:6300/9410 66.95%, Loss:0.0074, Perplexity:1.0052
Epoch 21, step:6400/9410 68.01%, Loss:0.0083, Perplexity:1.0058
Epoch 21, step:6500/9410 69.08%, Loss:0.0090, Perplexity:1.0062
Epoch 21, step:6600/9410 70.14%, Loss:0.0095, Perplexity:1.0066
Epoch 21, step:6700/9410 71.20%, Loss:0.0090, Perplexity:1.0063
Epoch 21, step:6800/9410 72.26%, Loss:0.0085, Perplexity:1.0059
Epoch 21, step:6900/9410 73.33%, Loss:0.0092, Perplexity:1.0064
Epoch 21, step:7000/9410 74.39%, Loss:0.0094, Perplexity:1.0065
Epoch 21, step:7100/9410 75.45%, Loss:0.0087, Perplexity:1.0060
Epoch 21, step:7200/9410 76.51%, Loss:0.0087, Perplexity:1.0060
Epoch 21, step:7300/9410 77.58%, Loss:0.0086, Perplexity:1.0060
Epoch 21, step:7400/9410 78.64%, Loss:0.0083, Perplexity:1.0057
Epoch 21, step:7500/9410 79.70%, Loss:0.0090, Perplexity:1.0063
Epoch 21, step:7600/9410 80.77%, Loss:0.0104, Perplexity:1.0072
Epoch 21, step:7700/9410 81.83%, Loss:0.0100, Perplexity:1.0070
Epoch 21, step:7800/9410 82.89%, Loss:0.0099, Perplexity:1.0069
Epoch 21, step:7900/9410 83.95%, Loss:0.0112, Perplexity:1.0078
Epoch 21, step:8000/9410 85.02%, Loss:0.0101, Perplexity:1.0070
